timestamp,block,tokens,balances,lastChangeBlock,lp_token_virtual_price,lp_token_total_supply,protocol_swap_fee_percent,pool_balance_1,pool_balance_2,pool_balance_3,pool_balance_market_1,pool_balance_market_2,pool_balance_market_3,market_eth_tvl,pool_balance_market_portion_1,pool_balance_market_portion_2,pool_balance_market_portion_3,lp_token_market_eth_value,pool_balance_equilibrium_1,pool_balance_equilibrium_2,pool_balance_equilibrium_3,equilibrium_eth_tvl,pool_balance_equilibrium_portion_1,pool_balance_equilibrium_portion_2,pool_balance_equilibrium_portion_3,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,pool_address,upper_bound_nav_percent,name
2022-01-12,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-13,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-14,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-15,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-16,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-17,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-18,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-19,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-20,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-21,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-22,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-23,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-24,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-25,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-26,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-27,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-28,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-29,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-30,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-01-31,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-01,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-02,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-03,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-04,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-05,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-06,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-07,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-08,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-09,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-10,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-11,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-12,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-13,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-14,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-15,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-16,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-17,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-18,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-19,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-20,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-21,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-22,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-23,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-24,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-25,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-26,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-27,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-02-28,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-03-01,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-03-02,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
2022-03-03,,"['0x5aEe1e99fE86960377DE9f88689616916D5DcaBe', '0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xac3E018457B222d93114458476f3E3416Abbe38F', '0xae78736Cd615f374D3085123A210448E74Fc6393']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5aEe1e99fE86960377DE9f88689616916D5DcaBe,100.0,balancer_wstETH_sfrxETH_rETH_2
